"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/03/2022","AirNow","370319991","1","0.045","ppm","42","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/04/2022","AirNow","370319991","1","0.045","ppm","42","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/05/2022","AirNow","370319991","1","0.037","ppm","34","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/06/2022","AirNow","370319991","1","0.039","ppm","36","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/07/2022","AirNow","370319991","1","0.034","ppm","31","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/08/2022","AirNow","370319991","1","0.031","ppm","29","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/09/2022","AirNow","370319991","1","0.041","ppm","38","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/10/2022","AirNow","370319991","1","0.048","ppm","44","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/11/2022","AirNow","370319991","1","0.054","ppm","50","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/12/2022","AirNow","370319991","1","0.056","ppm","54","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/13/2022","AirNow","370319991","1","0.037","ppm","34","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/14/2022","AirNow","370319991","1","0.036","ppm","33","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/15/2022","AirNow","370319991","1","0.041","ppm","38","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/16/2022","AirNow","370319991","1","0.044","ppm","41","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/17/2022","AirNow","370319991","1","0.043","ppm","40","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/18/2022","AirNow","370319991","1","0.038","ppm","35","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/19/2022","AirNow","370319991","1","0.042","ppm","39","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/20/2022","AirNow","370319991","1","0.043","ppm","40","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/21/2022","AirNow","370319991","1","0.042","ppm","39","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/22/2022","AirNow","370319991","1","0.042","ppm","39","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/23/2022","AirNow","370319991","1","0.037","ppm","34","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/24/2022","AirNow","370319991","1","0.031","ppm","29","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/25/2022","AirNow","370319991","1","0.036","ppm","33","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/26/2022","AirNow","370319991","1","0.031","ppm","29","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/27/2022","AirNow","370319991","1","0.027","ppm","25","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"02/28/2022","AirNow","370319991","1","0.048","ppm","44","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/01/2022","AirNow","370319991","1","0.047","ppm","44","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/02/2022","AirNow","370319991","1","0.061","ppm","71","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/03/2022","AirNow","370319991","1","0.06","ppm","67","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/04/2022","AirNow","370319991","1","0.043","ppm","40","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/05/2022","AirNow","370319991","1","0.047","ppm","44","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/06/2022","AirNow","370319991","1","0.05","ppm","46","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/07/2022","AirNow","370319991","1","0.041","ppm","38","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/08/2022","AirNow","370319991","1","0.042","ppm","39","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/09/2022","AirNow","370319991","1","0.034","ppm","31","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/10/2022","AirNow","370319991","1","0.036","ppm","33","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/11/2022","AirNow","370319991","1","0.036","ppm","33","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/12/2022","AirNow","370319991","1","0.042","ppm","39","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/13/2022","AirNow","370319991","1","0.043","ppm","40","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/14/2022","AirNow","370319991","1","0.049","ppm","45","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/15/2022","AirNow","370319991","1","0.045","ppm","42","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/16/2022","AirNow","370319991","1","0.041","ppm","38","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/17/2022","AirNow","370319991","1","0.04","ppm","37","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/18/2022","AirNow","370319991","1","0.047","ppm","44","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/19/2022","AirNow","370319991","1","0.044","ppm","41","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/20/2022","AirNow","370319991","1","0.044","ppm","41","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/21/2022","AirNow","370319991","1","0.048","ppm","44","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/22/2022","AirNow","370319991","1","0.049","ppm","45","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/23/2022","AirNow","370319991","1","0.045","ppm","42","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/24/2022","AirNow","370319991","1","0.039","ppm","36","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/25/2022","AirNow","370319991","1","0.053","ppm","49","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/26/2022","AirNow","370319991","1","0.045","ppm","42","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/27/2022","AirNow","370319991","1","0.047","ppm","44","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/28/2022","AirNow","370319991","1","0.046","ppm","43","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/29/2022","AirNow","370319991","1","0.046","ppm","43","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/30/2022","AirNow","370319991","1","0.051","ppm","47","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/31/2022","AirNow","370319991","1","0.049","ppm","45","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"04/01/2022","AirNow","370319991","1","0.047","ppm","44","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"04/02/2022","AirNow","370319991","1","0.045","ppm","42","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"04/03/2022","AirNow","370319991","1","0.05","ppm","46","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"04/04/2022","AirNow","370319991","1","0.046","ppm","43","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"04/05/2022","AirNow","370319991","1","0.047","ppm","44","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"04/06/2022","AirNow","370319991","1","0.041","ppm","38","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"04/07/2022","AirNow","370319991","1","0.041","ppm","38","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"04/08/2022","AirNow","370319991","1","0.05","ppm","46","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"04/09/2022","AirNow","370319991","1","0.04","ppm","37","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"04/10/2022","AirNow","370319991","1","0.043","ppm","40","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"04/11/2022","AirNow","370319991","1","0.054","ppm","50","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"04/12/2022","AirNow","370319991","1","0.052","ppm","48","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"04/13/2022","AirNow","370319991","1","0.041","ppm","38","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"04/14/2022","AirNow","370319991","1","0.037","ppm","34","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"04/15/2022","AirNow","370319991","1","0.053","ppm","49","Beaufort","24","100.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"04/16/2022","AirNow","370319991","1","0.046","ppm","43","Beaufort","22","92.0000","44201","Ozone","33980","Morehead City, NC","37","North Carolina","031","Carteret","34.8848","-76.6203"
"03/01/2022","AirNow","370330001","1","0.05","ppm","46","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/02/2022","AirNow","370330001","1","0.059","ppm","64","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/03/2022","AirNow","370330001","1","0.058","ppm","61","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/04/2022","AirNow","370330001","1","0.045","ppm","42","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/05/2022","AirNow","370330001","1","0.054","ppm","50","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/06/2022","AirNow","370330001","1","0.042","ppm","39","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/07/2022","AirNow","370330001","1","0.036","ppm","33","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/08/2022","AirNow","370330001","1","0.041","ppm","38","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/09/2022","AirNow","370330001","1","0.035","ppm","32","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/10/2022","AirNow","370330001","1","0.037","ppm","34","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/11/2022","AirNow","370330001","1","0.039","ppm","36","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/12/2022","AirNow","370330001","1","0.043","ppm","40","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/13/2022","AirNow","370330001","1","0.047","ppm","44","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/14/2022","AirNow","370330001","1","0.053","ppm","49","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/15/2022","AirNow","370330001","1","0.053","ppm","49","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/16/2022","AirNow","370330001","1","0.043","ppm","40","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/17/2022","AirNow","370330001","1","0.042","ppm","39","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/18/2022","AirNow","370330001","1","0.046","ppm","43","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/19/2022","AirNow","370330001","1","0.048","ppm","44","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/20/2022","AirNow","370330001","1","0.044","ppm","41","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/21/2022","AirNow","370330001","1","0.054","ppm","50","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/22/2022","AirNow","370330001","1","0.052","ppm","48","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/23/2022","AirNow","370330001","1","0.035","ppm","32","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/24/2022","AirNow","370330001","1","0.04","ppm","37","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/25/2022","AirNow","370330001","1","0.052","ppm","48","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/26/2022","AirNow","370330001","1","0.044","ppm","41","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/27/2022","AirNow","370330001","1","0.046","ppm","43","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/28/2022","AirNow","370330001","1","0.049","ppm","45","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/29/2022","AirNow","370330001","1","0.044","ppm","41","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/30/2022","AirNow","370330001","1","0.044","ppm","41","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/31/2022","AirNow","370330001","1","0.044","ppm","41","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"04/01/2022","AirNow","370330001","1","0.043","ppm","40","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"04/02/2022","AirNow","370330001","1","0.045","ppm","42","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"04/03/2022","AirNow","370330001","1","0.047","ppm","44","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"04/04/2022","AirNow","370330001","1","0.048","ppm","44","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"04/05/2022","AirNow","370330001","1","0.047","ppm","44","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"04/06/2022","AirNow","370330001","1","0.051","ppm","47","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"04/07/2022","AirNow","370330001","1","0.033","ppm","31","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"04/08/2022","AirNow","370330001","1","0.049","ppm","45","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"04/09/2022","AirNow","370330001","1","0.036","ppm","33","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"04/10/2022","AirNow","370330001","1","0.045","ppm","42","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"04/11/2022","AirNow","370330001","1","0.055","ppm","51","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"04/12/2022","AirNow","370330001","1","0.049","ppm","45","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"04/13/2022","AirNow","370330001","1","0.047","ppm","44","Cherry Grove","22","92.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"04/14/2022","AirNow","370330001","1","0.043","ppm","40","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"04/15/2022","AirNow","370330001","1","0.053","ppm","49","Cherry Grove","24","100.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"04/16/2022","AirNow","370330001","1","0.049","ppm","45","Cherry Grove","23","96.0000","44201","Ozone","","","37","North Carolina","033","Caswell","36.307033","-79.467417"
"03/01/2022","AirNow","370510010","1","0.049","ppm","45","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/02/2022","AirNow","370510010","1","0.061","ppm","71","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/03/2022","AirNow","370510010","1","0.053","ppm","49","Honeycutt School","21","88.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/04/2022","AirNow","370510010","1","0.044","ppm","41","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/05/2022","AirNow","370510010","1","0.048","ppm","44","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/06/2022","AirNow","370510010","1","0.039","ppm","36","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/07/2022","AirNow","370510010","1","0.04","ppm","37","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/08/2022","AirNow","370510010","1","0.043","ppm","40","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/09/2022","AirNow","370510010","1","0.032","ppm","30","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/10/2022","AirNow","370510010","1","0.029","ppm","27","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/11/2022","AirNow","370510010","1","0.033","ppm","31","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/12/2022","AirNow","370510010","1","0.044","ppm","41","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/13/2022","AirNow","370510010","1","0.047","ppm","44","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/14/2022","AirNow","370510010","1","0.054","ppm","50","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/15/2022","AirNow","370510010","1","0.057","ppm","58","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/16/2022","AirNow","370510010","1","0.041","ppm","38","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/17/2022","AirNow","370510010","1","0.043","ppm","40","Honeycutt School","23","96.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/18/2022","AirNow","370510010","1","0.053","ppm","49","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/19/2022","AirNow","370510010","1","0.041","ppm","38","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/20/2022","AirNow","370510010","1","0.047","ppm","44","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/22/2022","AirNow","370510010","1","0.055","ppm","51","Honeycutt School","18","75.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/23/2022","AirNow","370510010","1","0.044","ppm","41","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/24/2022","AirNow","370510010","1","0.036","ppm","33","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/25/2022","AirNow","370510010","1","0.054","ppm","50","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/26/2022","AirNow","370510010","1","0.049","ppm","45","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/27/2022","AirNow","370510010","1","0.052","ppm","48","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/28/2022","AirNow","370510010","1","0.052","ppm","48","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/29/2022","AirNow","370510010","1","0.045","ppm","42","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/30/2022","AirNow","370510010","1","0.05","ppm","46","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"03/31/2022","AirNow","370510010","1","0.048","ppm","44","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"04/01/2022","AirNow","370510010","1","0.051","ppm","47","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"04/02/2022","AirNow","370510010","1","0.048","ppm","44","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"04/03/2022","AirNow","370510010","1","0.051","ppm","47","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"04/04/2022","AirNow","370510010","1","0.051","ppm","47","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
"04/05/2022","AirNow","370510010","1","0.055","ppm","51","Honeycutt School","24","100.0000","44201","Ozone","22180","Fayetteville, NC","37","North Carolina","051","Cumberland","35.0023035275774","-78.9916923423935"
